img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;h_71;h_72;h_73;h_74;h_75;h_76;h_77;h_78;h_79;h_80;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80
Pieza_08_foto017;8;17;69;69;69;69;69;69;69;69;69;67;66;66;66;65;64;63;62;61;61;61;61;61;61;65;65;65;65;65;65;61;61;61;61;61;65;65;65;65;65;65;62;62;62;62;62;63;63;63;63;63;62;62;62;62;62;62;63;68;68;68;68;68;68;60;60;60;60;60;61;62;62;62;62;62;62;62;62;62;62;62;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.880597014925375;24.242424242424242;24.242424242424242;24.242424242424242;24.615384615384617;25.0;25.396825396825395;25.806451612903224;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.396825396825395;25.396825396825395;25.396825396825395;25.396825396825395;25.396825396825395;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.396825396825395;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.229508196721312;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224
Pieza_08_foto018;8;18;61;61;61;61;61;61;61;61;62;64;64;64;65;65;65;65;65;65;63;62;62;62;61;61;61;61;61;61;61;60;60;60;60;60;60;60;60;60;60;60;60;60;60;61;61;61;61;61;61;60;59;59;59;59;59;59;59;59;59;59;56;54;54;54;54;54;54;54;54;54;54;54;54;54;54;59;59;59;59;59;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;25.806451612903224;25.0;25.0;25.0;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;25.396825396825395;25.806451612903224;25.806451612903224;25.806451612903224;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.666666666666668;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;28.571428571428573;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661
Pieza_08_foto019;8;19;91;91;91;91;91;91;91;91;91;90;90;90;90;90;88;88;88;88;85;85;85;85;85;85;82;82;82;82;82;82;83;83;84;85;85;86;86;87;88;88;88;88;88;88;88;88;88;88;86;86;86;86;86;86;86;86;86;85;85;85;85;83;83;83;83;86;86;86;86;86;86;78;78;78;78;55;55;55;55;55;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;19.51219512195122;19.51219512195122;19.51219512195122;19.51219512195122;19.51219512195122;19.51219512195122;19.27710843373494;19.27710843373494;19.047619047619047;18.823529411764707;18.823529411764707;18.6046511627907;18.6046511627907;18.39080459770115;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909
Pieza_08_foto07;8;7;85;85;85;85;85;82;81;81;81;79;79;79;78;78;78;77;77;75;73;73;73;73;73;72;71;71;71;70;70;69;69;69;69;69;68;67;67;66;66;66;65;60;60;60;60;60;60;60;60;60;60;60;60;59;58;58;58;58;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;19.51219512195122;19.753086419753085;19.753086419753085;19.753086419753085;20.253164556962027;20.253164556962027;20.253164556962027;20.512820512820515;20.512820512820515;20.512820512820515;20.77922077922078;20.77922077922078;21.333333333333332;21.91780821917808;21.91780821917808;21.91780821917808;21.91780821917808;21.91780821917808;22.22222222222222;22.535211267605632;22.535211267605632;22.535211267605632;22.857142857142858;22.857142857142858;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.529411764705884;23.880597014925375;23.880597014925375;24.242424242424242;24.242424242424242;24.242424242424242;24.615384615384617;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;27.11864406779661;27.586206896551722;27.586206896551722;27.586206896551722;27.586206896551722;27.586206896551722;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661
Pieza_08_foto12;8;12;65;65;65;65;65;65;65;65;90;90;91;91;91;91;91;91;90;89;89;89;84;60;60;60;60;83;83;83;86;87;87;87;87;87;87;87;87;84;84;84;84;84;84;88;93;95;95;95;95;95;95;90;90;90;90;90;90;90;92;92;92;93;93;93;93;93;93;93;95;97;98;98;98;98;98;99;100;100;100;100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto13;8;13;61;61;61;61;61;61;61;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;61;61;61;61;61;64;65;65;67;68;68;68;73;73;73;73;73;73;73;73;73;73;73;72;72;55;55;55;55;55;82;82;82;82;82;82;80;80;80;79;79;78;78;78;78;78;78;78;78;78;79;79;79;79;79;79;79;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto14;8;14;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;57;57;57;57;57;57;56;56;56;56;56;56;56;56;56;56;56;56;57;57;57;58;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;62;65;65;66;67;67;70;73;73;73;73;73;73;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto15;8;15;54;54;54;54;54;54;54;55;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;57;57;60;62;62;62;62;62;62;62;62;63;63;63;63;64;64;64;66;66;66;66;66;66;66;67;67;67;67;67;67;68;69;69;69;69;69;69;70;70;70;70;70;70;70;74;77;77;77;77;77;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806;0.7305194805194806
Pieza_08_foto16;8;16;59;59;59;59;59;59;59;58;58;58;58;58;69;69;69;69;69;69;65;60;60;60;60;60;60;60;62;64;64;64;64;67;67;67;67;67;67;65;63;63;63;63;63;64;64;64;64;64;64;64;64;64;65;66;67;68;68;69;78;79;79;79;79;79;80;80;80;80;80;80;80;80;80;80;80;81;83;83;83;83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto17;8;17;57;57;57;57;57;57;57;57;56;56;56;55;55;53;53;52;52;52;51;51;51;51;51;51;51;51;51;50;50;50;50;50;50;50;50;50;50;50;51;56;59;59;59;59;59;59;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;58;58;59;60;60;60;62;63;63;63;63;63;63;63;63;63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto18;8;18;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;63;63;63;63;63;63;63;63;63;63;63;64;64;64;64;64;64;63;63;63;63;63;63;63;63;63;63;63;63;63;63;64;64;64;64;64;64;65;65;65;65;66;69;69;69;69;69;69;67;67;67;65;64;64;64;64;64;64;64;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto19;8;19;56;56;56;56;56;56;82;82;82;82;82;82;82;82;86;86;86;86;86;86;86;88;88;89;89;89;89;89;89;89;89;88;87;87;87;87;97;97;97;97;97;97;91;89;89;89;88;88;86;86;85;85;85;85;85;85;88;88;88;88;88;90;91;91;91;91;94;94;94;94;94;94;94;94;94;94;94;94;94;94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto7;8;7;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;62;61;61;61;61;61;62;63;63;63;63;63;63;63;63;63;63;63;64;69;70;70;70;70;70;71;72;72;72;72;72;73;74;74;74;74;75;76;76;76;76;76;78;80;81;81;81;81;82;82;82;84;84;84;85;89;90;90;90;90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_10_foto0104;10;104;75;75;75;75;75;76;76;82;93;104;104;104;104;104;104;104;104;104;104;110;110;112;112;112;112;112;112;112;111;111;111;110;108;107;107;107;107;107;107;107;107;107;107;79;79;79;79;79;79;79;79;79;75;75;75;75;75;75;75;75;75;75;75;75;86;87;88;88;88;88;88;88;88;56;56;56;56;56;56;56;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.05263157894737;21.05263157894737;19.51219512195122;17.204301075268816;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;14.545454545454545;14.545454545454545;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.414414414414415;14.414414414414415;14.414414414414415;14.545454545454545;14.814814814814815;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;18.6046511627907;18.39080459770115;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573
Pieza_10_foto0105;10;105;80;80;80;80;80;80;80;80;79;79;79;79;78;78;77;77;75;70;70;70;70;70;70;62;62;62;49;49;49;49;65;65;67;67;67;67;67;67;67;67;73;73;74;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;102;102;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.512820512820515;20.512820512820515;20.77922077922078;20.77922077922078;21.333333333333332;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;25.806451612903224;25.806451612903224;25.806451612903224;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;24.615384615384617;24.615384615384617;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;21.91780821917808;21.91780821917808;21.62162162162162;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;15.686274509803921;15.686274509803921;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272;15.533980582524272
Pieza_10_foto104;10;104;90;90;90;90;90;90;90;91;91;91;91;91;91;91;91;91;90;71;71;71;71;73;74;74;74;86;86;86;86;86;86;86;86;86;85;85;85;85;84;84;84;84;84;83;83;83;83;84;86;87;87;87;88;88;88;88;88;88;88;84;78;78;78;78;80;81;81;81;81;81;81;70;65;65;65;65;65;65;65;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_10_foto105;10;105;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;105;105;105;103;103;103;103;103;102;101;101;101;101;101;101;101;100;100;99;99;76;75;75;75;70;70;70;70;70;68;68;65;65;65;65;65;65;65;75;75;75;75;75;75;78;80;80;81;81;82;82;82;82;83;83;83;83;83;83;83;83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto0146;12;146;69;69;69;69;69;69;72;72;72;72;72;72;74;74;74;74;74;74;74;74;74;74;74;74;73;69;67;66;65;65;65;65;65;65;65;65;65;65;65;64;64;64;64;64;84;84;84;84;84;84;79;79;79;79;87;87;87;87;87;87;87;82;76;71;71;71;71;71;71;71;71;71;64;64;64;64;64;64;64;64;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.62162162162162;21.91780821917808;23.18840579710145;23.880597014925375;24.242424242424242;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;25.0;25.0;25.0;25.0;25.0;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;18.39080459770115;18.39080459770115;18.39080459770115;18.39080459770115;18.39080459770115;18.39080459770115;18.39080459770115;19.51219512195122;21.05263157894737;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0
Pieza_12_foto024;12;24;75;75;75;75;75;77;78;87;88;88;109;111;114;114;114;114;114;114;114;113;113;113;113;113;113;113;113;113;113;114;114;114;114;114;114;114;112;110;110;110;110;110;111;111;111;111;111;111;106;106;106;106;106;106;106;106;106;107;107;107;107;107;107;107;68;68;68;68;68;68;68;68;68;67;66;56;56;56;56;56;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;20.77922077922078;20.512820512820515;18.39080459770115;18.181818181818183;18.181818181818183;14.678899082568808;14.414414414414415;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.15929203539823;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.285714285714286;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;15.09433962264151;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.529411764705884;23.880597014925375;24.242424242424242;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573
Pieza_12_foto025;12;25;107;107;107;107;107;110;116;118;118;118;118;118;118;118;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;110;110;110;110;114;114;114;114;114;114;114;111;109;109;108;108;108;104;102;99;98;97;97;97;97;97;97;97;97;97;78;78;78;78;78;77;76;72;72;72;72;72;72;72;72;72;70;58;58;58;58;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.953271028037383;14.545454545454545;13.793103448275861;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;13.445378151260504;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.414414414414415;14.678899082568808;14.678899082568808;14.814814814814815;14.814814814814815;14.814814814814815;15.384615384615385;15.686274509803921;16.161616161616163;16.3265306122449;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.77922077922078;21.05263157894737;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.857142857142858;27.586206896551722;27.586206896551722;27.586206896551722;27.586206896551722
